mindate,maxdate,name,datacoverage,id
1994-12-15,2024-10-25,"Killeen, TX US",0.95,CITY:US480037
1995-04-12,2024-10-25,"Kingsville, TX US",0.95,CITY:US480038
1994-03-23,2024-10-25,"Lake Jackson, TX US",0.95,CITY:US480039
1996-01-26,2024-10-25,"Laredo, TX US",0.95,CITY:US480040
1994-12-15,2024-10-25,"Longview, TX US",0.95,CITY:US480041
1994-03-17,2024-10-25,"Lubbock, TX US",0.95,CITY:US480042
1994-03-23,2024-10-25,"Lufkin, TX US",0.95,CITY:US480043
1995-09-28,2024-10-25,"McAllen, TX US",0.95,CITY:US480044
1995-09-14,2024-10-25,"Midland, TX US",0.95,CITY:US480045
1992-09-21,2024-10-25,"Mineral Wells, TX US",0.95,CITY:US480046
1994-12-15,2024-10-25,"Mount Pleasant, TX US",0.95,CITY:US480047
1994-03-23,2024-10-25,"Nacogdoches, TX US",0.95,CITY:US480048
1995-04-12,2024-10-25,"New Braunfels, TX US",0.95,CITY:US480049
1995-09-14,2024-10-25,"Odessa, TX US",0.95,CITY:US480050
1994-12-15,2024-10-25,"Palestine, TX US",0.95,CITY:US480051
1994-02-28,2024-10-25,"Paris, TX US",0.95,CITY:US480052
1992-09-21,2024-10-25,"Plano, TX US",0.95,CITY:US480053
1994-03-23,2024-10-25,"Port Arthur, TX US",0.95,CITY:US480054
1995-09-28,2024-10-25,"Rio Grande City, TX US",0.95,CITY:US480055
1994-12-15,2024-10-25,"Round Rock, TX US",0.95,CITY:US480056
1995-04-12,2024-10-25,"San Antonio, TX US",0.95,CITY:US480057
1995-04-12,2024-10-25,"San Marcos, TX US",0.95,CITY:US480058
1992-09-21,2024-10-25,"Sherman, TX US",0.95,CITY:US480059
1992-09-21,2024-10-25,"Stephenville, TX US",0.95,CITY:US480060
1994-12-15,2024-10-25,"Sulphur Springs, TX US",0.95,CITY:US480061
1995-06-05,2024-10-25,"Texarkana, TX US",0.95,CITY:US480062
1994-03-23,2024-10-25,"The Woodlands, TX US",0.95,CITY:US480063
1994-12-15,2024-10-25,"Tyler, TX US",0.95,CITY:US480064
1995-04-12,2024-10-25,"Uvalde, TX US",0.95,CITY:US480065
1992-09-21,2024-10-25,"Vernon, TX US",0.95,CITY:US480066
1994-03-23,2024-10-25,"Victoria, TX US",0.95,CITY:US480067
1994-12-15,2024-10-25,"Waco, TX US",0.95,CITY:US480068
1994-12-15,2024-10-25,"Waxahachie, TX US",0.95,CITY:US480069
1992-09-21,2024-10-25,"Wichita Falls, TX US",0.95,CITY:US480070
1995-12-21,2024-10-25,"Brigham City, UT US",0.95,CITY:US490001
1997-11-07,2024-10-25,"Cedar City, UT US",0.95,CITY:US490002
1995-12-21,2024-10-25,"Logan, UT US",0.95,CITY:US490003
1995-12-21,2024-10-25,"Ogden, UT US",0.95,CITY:US490004
1995-12-21,2024-10-25,"Provo, UT US",0.95,CITY:US490005
1995-12-21,2024-10-25,"Salt Lake City, UT US",0.95,CITY:US490006
1995-10-19,2024-10-25,"St. George, UT US",0.95,CITY:US490007
1995-05-08,2024-10-25,"Burlington, VT US",0.95,CITY:US500001
1995-05-08,2024-10-25,"Montpelier, VT US",0.95,CITY:US500002
1995-03-28,2024-10-25,"Rutland, VT US",0.95,CITY:US500003
1994-06-15,2024-10-25,"Alexandria, VA US",0.95,CITY:US510001
1994-06-15,2024-10-25,"Arlington, VA US",0.95,CITY:US510002
1995-07-06,2024-10-25,"Blacksburg, VA US",0.95,CITY:US510003
1994-06-15,2024-10-25,"Centreville, VA US",0.95,CITY:US510004
1994-06-15,2024-10-25,"Charlottesville, VA US",0.95,CITY:US510005
1995-05-08,2024-10-25,"Chesapeake, VA US",0.95,CITY:US510006
1995-07-06,2024-10-25,"Danville, VA US",0.95,CITY:US510007
1994-06-15,2024-10-25,"Fredericksburg, VA US",0.95,CITY:US510008
1994-06-15,2024-10-25,"Hampton, VA US",0.95,CITY:US510009
1994-06-15,2024-10-25,"Harrisonburg, VA US",0.95,CITY:US510010
1994-06-15,2024-10-25,"Leesburg, VA US",0.95,CITY:US510011
1994-06-15,2024-10-25,"Lynchburg, VA US",0.95,CITY:US510012
1994-06-15,2024-10-25,"Newport News, VA US",0.95,CITY:US510013
1995-05-08,2024-10-25,"Norfolk, VA US",0.95,CITY:US510014
1994-06-15,2024-10-25,"Richmond, VA US",0.95,CITY:US510015
1995-07-06,2024-10-25,"Roanoke, VA US",0.95,CITY:US510016
1995-05-08,2024-10-25,"Virginia Beach, VA US",0.95,CITY:US510017
1994-06-15,2024-10-25,"Winchester, VA US",0.95,CITY:US510018
1995-04-26,2024-10-25,"Aberdeen, WA US",0.95,CITY:US530001
1995-04-26,2024-10-25,"Anacortes, WA US",0.95,CITY:US530002
1995-04-26,2024-10-25,"Bellevue, WA US",0.95,CITY:US530003
1995-04-26,2024-10-25,"Bellingham, WA US",0.95,CITY:US530004
1995-04-26,2024-10-25,"Bremerton, WA US",0.95,CITY:US530005
1995-04-26,2024-10-25,"Centralia, WA US",0.95,CITY:US530006
1995-04-26,2024-10-25,"Ellensburg, WA US",0.95,CITY:US530007
1995-04-26,2024-10-25,"Everett, WA US",0.95,CITY:US530008
1995-04-26,2024-10-25,"Federal Way, WA US",0.95,CITY:US530009
1996-07-31,2024-10-25,"Kennewick, WA US",0.95,CITY:US530010
1996-07-31,2024-10-25,"Moses Lake, WA US",0.95,CITY:US530011
1995-04-26,2024-10-25,"Mount Vernon, WA US",0.95,CITY:US530012
1995-04-26,2024-10-25,"Oak Harbor, WA US",0.95,CITY:US530013
1995-04-26,2024-10-25,"Olympia, WA US",0.95,CITY:US530014
1995-04-26,2024-10-25,"Port Angeles, WA US",0.95,CITY:US530015
1996-01-06,2024-10-25,"Pullman, WA US",0.95,CITY:US530016
1995-04-26,2024-10-25,"Redmond, WA US",0.95,CITY:US530017
1995-04-26,2024-10-25,"Seattle, WA US",0.95,CITY:US530018
1996-07-31,2024-10-25,"Spokane, WA US",0.95,CITY:US530019
1995-07-12,2024-10-25,"Sunnyside, WA US",0.95,CITY:US530020
1995-04-26,2024-10-25,"Tacoma, WA US",0.95,CITY:US530021
1995-07-12,2024-10-25,"Vancouver, WA US",0.95,CITY:US530022
1996-07-31,2024-10-25,"Walla Walla, WA US",0.95,CITY:US530023
1995-04-26,2024-10-25,"Wenatchee, WA US",0.95,CITY:US530024
1995-04-26,2024-10-25,"Yakima, WA US",0.95,CITY:US530025
1995-08-16,2024-10-25,"Beckley, WV US",0.95,CITY:US540001
1995-06-22,2024-10-25,"Bluefield, WV US",0.95,CITY:US540002
1995-06-01,2024-10-25,"Charleston, WV US",0.95,CITY:US540003
1994-06-15,2024-10-25,"Fairmont, WV US",0.95,CITY:US540004
1995-06-01,2024-10-25,"Huntington, WV US",0.95,CITY:US540005
1994-06-15,2024-10-25,"Martinsburg, WV US",0.95,CITY:US540006
1994-06-15,2024-10-25,"Morgantown, WV US",0.95,CITY:US540007
1995-03-13,2024-10-25,"Parkersburg, WV US",0.95,CITY:US540008
1995-03-13,2024-10-25,"Wheeling, WV US",0.95,CITY:US540009
1995-11-01,2024-10-25,"Eau Claire, WI US",0.95,CITY:US550001
1995-07-26,2024-10-25,"Green Bay, WI US",0.95,CITY:US550002
1995-04-13,2024-10-25,"Janesville, WI US",0.95,CITY:US550003
1995-04-13,2024-10-25,"Kenosha, WI US",0.95,CITY:US550004
1995-09-07,2024-10-25,"La Crosse, WI US",0.95,CITY:US550005
1995-04-13,2024-10-25,"Madison, WI US",0.95,CITY:US550006
1995-07-26,2024-10-25,"Manitowoc, WI US",0.95,CITY:US550007
1995-07-26,2024-10-25,"Marinette, WI US",0.95,CITY:US550008
1995-04-13,2024-10-25,"Milwaukee, WI US",0.95,CITY:US550009
1995-07-26,2024-10-25,"Oshkosh, WI US",0.95,CITY:US550010
1995-04-13,2024-10-25,"Racine, WI US",0.95,CITY:US550011
1995-11-01,2024-10-25,"River Falls, WI US",0.95,CITY:US550012
1995-04-13,2024-10-25,"Sheboygan, WI US",0.95,CITY:US550013
1995-07-26,2024-10-25,"Wausau, WI US",0.95,CITY:US550014
1995-11-01,2024-10-25,"Casper, WY US",0.95,CITY:US560001
1994-07-13,2024-10-25,"Cheyenne, WY US",0.95,CITY:US560002
1995-12-21,2024-10-25,"Evanston, WY US",0.95,CITY:US560003
1996-07-03,2024-10-25,"Gillette, WY US",0.95,CITY:US560004
1994-07-13,2024-10-25,"Laramie, WY US",0.95,CITY:US560005
1996-04-10,2024-10-25,"Rock Springs, WY US",0.95,CITY:US560006
1996-04-10,2024-10-25,"Sheridan, WY US",0.95,CITY:US560007
