AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST,City
1371501,13715,NNL,Nondalton Airport,"Nondalton, AK",101,1,United States,US,Alaska,AK,2.0,3371501,33715,"Nondalton, AK",101,1,59.0,N,58.0,41.0,59.97805556,154.0,W,50.0,29.0,-154.84138889,-900.0,3/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nondalton
1372501,13725,NOT,Gnoss Field,"Novato, CA",9101,91,United States,US,California,CA,6.0,3372501,33725,"Novato, CA",9101,91,38.0,N,8.0,40.0,38.14444444,122.0,W,33.0,29.0,-122.55805556,-800.0,10/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Novato
1372801,13728,NPA,Pensacola NAS Forrest Sherman Field,"Pensacola, FL",3301,33,United States,US,Florida,FL,12.0,3372801,33728,"Pensacola, FL",3301,33,30.0,N,21.0,10.0,30.35277778,87.0,W,19.0,13.0,-87.32027778,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Pensacola
1373101,13731,NPT,Newport State,"Newport, RI",1501,15,United States,US,Rhode Island,RI,44.0,3373101,33731,"Newport, RI",1501,15,41.0,N,31.0,51.0,41.53083333,71.0,W,16.0,57.0,-71.2825,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Newport
1373201,13732,NQA,Millington Regional Jetport,"Millington, TN",5401,54,United States,US,Tennessee,TN,47.0,3324401,33244,"Memphis, TN",5401,54,35.0,N,21.0,24.0,35.35666667,89.0,W,52.0,13.0,-89.87027778,-600.0,1/1/1950 12:00:00 AM,10/31/2011 12:00:00 AM,0,0,Millington
1373301,13733,NQI,Kingsville NAS,"Kingsville, TX",7401,74,United States,US,Texas,TX,48.0,3373301,33733,"Kingsville, TX",7401,74,27.0,N,30.0,25.0,27.50694444,97.0,W,48.0,34.0,-97.80944444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Kingsville
1373601,13736,NQX,Key West NAS,"Key West, FL",3301,33,United States,US,Florida,FL,12.0,3162401,31624,"Key West, FL",3301,33,24.0,N,34.0,31.0,24.57527778,81.0,W,41.0,21.0,-81.68916667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Key West
1373901,13739,NRB,Mayport NS,"Mayport, FL",3301,33,United States,US,Florida,FL,12.0,3373901,33739,"Mayport, FL",3301,33,30.0,N,23.0,30.0,30.39166667,81.0,W,25.0,26.0,-81.42388889,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Mayport
1374001,13740,NRI,Grand Lake Regional,"Afton, OK",7301,73,United States,US,Oklahoma,OK,40.0,3374001,33740,"Afton, OK",7301,73,36.0,N,34.0,38.0,36.57722222,94.0,W,51.0,41.0,-94.86138889,-600.0,6/1/1982 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Afton
1374302,13743,NRR,Roosevelt Roads NAS,"Ceiba, PR",301,3,United States,US,Puerto Rico,PR,72.0,3374302,33743,"Ceiba, PR",301,3,18.0,N,14.0,59.0,18.24972222,65.0,W,38.0,8.0,-65.63555556,-400.0,1/1/1990 12:00:00 AM,3/31/2004 12:00:00 AM,1,1,Ceiba
1374701,13747,NSE,Whiting Field NAS North,"Milton, FL",3301,33,United States,US,Florida,FL,12.0,3374701,33747,"Milton, FL",3301,33,30.0,N,43.0,26.0,30.72388889,87.0,W,1.0,19.0,-87.02194444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Milton
1374801,13748,NSF,Andrews NAF,"Camp Springs, MD",3501,35,United States,US,Maryland,MD,24.0,3017201,30172,"Camp Springs, MD",3501,35,38.0,N,48.0,39.0,38.81083333,76.0,W,52.0,2.0,-76.86722222,-500.0,12/1/1987 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Camp Springs
1375001,13750,NSL,NASA Shuttle Landing Facility,"Merritt Island, FL",3301,33,United States,US,Florida,FL,12.0,3375001,33750,"Merritt Island, FL",3301,33,28.0,N,36.0,53.0,28.61472222,80.0,W,41.0,41.0,-80.69472222,-500.0,3/1/1982 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Merritt Island
1375003,13750,1FL,NASA Shuttle Landing Facility,"Titusville, FL",3301,33,United States,US,Florida,FL,12.0,3522101,35221,"Titusville, FL",3301,33,28.0,N,36.0,54.0,28.615,80.0,W,41.0,40.0,-80.69444444,-500.0,1/1/2020 12:00:00 AM,9/30/2022 12:00:00 AM,0,0,Titusville
1375601,13756,NTD,Point Mugu NAS,"Port Hueneme, CA",9101,91,United States,US,California,CA,6.0,3375601,33756,"Port Hueneme, CA",9101,91,34.0,N,7.0,13.0,34.12027778,119.0,W,7.0,12.0,-119.12,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Port Hueneme
1376301,13763,NTU,Oceana NAS,"Oceana, VA",3801,38,United States,US,Virginia,VA,51.0,3376301,33763,"Oceana, VA",3801,38,36.0,N,49.0,14.0,36.82055556,76.0,W,2.0,2.0,-76.03388889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Oceana
1376701,13767,NUI,Nuiqsut Airport,"Nuiqsut, AK",101,1,United States,US,Alaska,AK,2.0,3376701,33767,"Nuiqsut, AK",101,1,70.0,N,12.0,38.0,70.21055556,151.0,W,0.0,17.0,-151.00472222,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nuiqsut
1376801,13768,NUL,Nulato Airport,"Nulato, AK",101,1,United States,US,Alaska,AK,2.0,3376801,33768,"Nulato, AK",101,1,64.0,N,43.0,40.0,64.72777778,158.0,W,4.0,36.0,-158.07666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nulato
1376901,13769,NUN,Saufley NAS,"Pensacola, FL",3301,33,United States,US,Florida,FL,12.0,3372801,33728,"Pensacola, FL",3301,33,30.0,N,28.0,10.0,30.46944444,87.0,W,20.0,17.0,-87.33805556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Pensacola
1377001,13770,NUP,Nunapitchuk Airport,"Nunapitchuk, AK",101,1,United States,US,Alaska,AK,2.0,3377001,33770,"Nunapitchuk, AK",101,1,60.0,N,53.0,40.0,60.89444444,162.0,W,28.0,0.0,-162.46666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nunapitchuk
1377101,13771,NUQ,Moffett Field NAS,"Mountain View, CA",9101,91,United States,US,California,CA,6.0,3377101,33771,"Mountain View, CA",9101,91,37.0,N,24.0,55.0,37.41527778,122.0,W,2.0,50.0,-122.04722222,-800.0,1/1/1950 12:00:00 AM,8/31/1993 12:00:00 AM,0,0,Mountain View
1377201,13772,NUW,Whidbey Island NAS,"Whidbey Island, WA",9301,93,United States,US,Washington,WA,53.0,3377201,33772,"Whidbey Island, WA",9301,93,48.0,N,21.0,8.0,48.35222222,122.0,W,39.0,15.0,-122.65416667,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Whidbey Island
1377301,13773,NV1,Perkins Field,"Overton, NV",8501,85,United States,US,Nevada,NV,32.0,3377301,33773,"Overton, NV",8501,85,36.0,N,34.0,5.0,36.56805556,114.0,W,26.0,36.0,-114.44333333,-800.0,7/1/2005 12:00:00 AM,,0,1,Overton
1377501,13775,NVD,Nevada Municipal,"Nevada, MO",6401,64,United States,US,Missouri,MO,29.0,3377501,33775,"Nevada, MO",6401,64,37.0,N,51.0,5.0,37.85138889,94.0,W,18.0,14.0,-94.30388889,-600.0,1/1/1950 12:00:00 AM,5/31/1978 12:00:00 AM,0,0,Nevada
1378001,13780,NXX,Willow Grove NAS,"Willow Grove, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3378001,33780,"Willow Grove, PA",2301,23,40.0,N,12.0,1.0,40.20027778,75.0,W,8.0,54.0,-75.14833333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Willow Grove
1378101,13781,NY1,Kingston Ulster,"Kingston, NY",2201,22,United States,US,New York,NY,36.0,3378101,33781,"Kingston, NY",2201,22,41.0,N,59.0,7.0,41.98527778,73.0,W,57.0,51.0,-73.96416667,-500.0,6/1/2006 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Kingston
1378201,13782,NY2,Oswego County,"Fulton, NY",2201,22,United States,US,New York,NY,36.0,3378201,33782,"Fulton, NY",2201,22,43.0,N,21.0,3.0,43.35083333,76.0,W,23.0,17.0,-76.38805556,-500.0,10/1/2006 12:00:00 AM,,0,1,Fulton
1378301,13783,NY3,F and F Airpark Inc,"Oneonta, NY",2201,22,United States,US,New York,NY,36.0,3378301,33783,"Oneonta, NY",2201,22,42.0,N,27.0,0.0,42.45,75.0,W,0.0,59.0,-75.01638889,-500.0,1/1/1950 12:00:00 AM,5/31/2013 12:00:00 AM,1,1,Oneonta
1378401,13784,NYC,New York City Metropolitan Area,"New York, NY",2201,22,United States,US,New York,NY,36.0,3170301,31703,"New York City, NY (Metropolitan Area)",2201,22,40.0,N,43.0,38.0,40.72722222,73.0,W,55.0,36.0,-73.92666667,-500.0,1/1/1950 12:00:00 AM,,0,1,New York
1378501,13785,NYL,Yuma MCAS/Yuma International,"Yuma, AZ",8101,81,United States,US,Arizona,AZ,4.0,3378501,33785,"Yuma, AZ",8101,81,32.0,N,39.0,24.0,32.65666667,114.0,W,36.0,21.0,-114.60583333,-700.0,1/1/1950 12:00:00 AM,9/30/2018 12:00:00 AM,0,0,Yuma
1378801,13788,NZC,Cecil Field,"Jacksonville, FL",3301,33,United States,US,Florida,FL,12.0,3113601,31136,"Jacksonville, FL",3301,33,30.0,N,13.0,7.0,30.21861111,81.0,W,52.0,36.0,-81.87666667,-500.0,1/1/1950 12:00:00 AM,1/31/2011 12:00:00 AM,0,0,Jacksonville
1378805,13788,VQQ,Cecil Field,"Jacksonville, FL",3301,33,United States,US,Florida,FL,12.0,3113601,31136,"Jacksonville, FL",3301,33,30.0,N,13.0,7.0,30.21861111,81.0,W,52.0,36.0,-81.87666667,-500.0,10/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0,Jacksonville
1378901,13789,NZJ,El Toro MCAS,"Santa Ana, CA",9101,91,United States,US,California,CA,6.0,3257501,32575,"Los Angeles, CA (Metropolitan Area)",9101,91,33.0,N,40.0,3.0,33.6675,117.0,W,43.0,6.0,-117.71833333,-800.0,6/1/1974 12:00:00 AM,,0,1,Santa Ana
1379001,13790,NZW,South Weymouth NAS,"South Weymouth, MA",1301,13,United States,US,Massachusetts,MA,25.0,3379001,33790,"South Weymouth, MA",1301,13,42.0,N,8.0,55.0,42.14861111,70.0,W,56.0,25.0,-70.94027778,-500.0,1/1/1950 12:00:00 AM,9/30/1997 12:00:00 AM,1,1,South Weymouth
1379101,13791,NZY,North Island NAS,"San Diego, CA",9101,91,United States,US,California,CA,6.0,3357001,33570,"San Diego, CA",9101,91,32.0,N,41.0,57.0,32.69916667,117.0,W,12.0,52.0,-117.21444444,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,San Diego
1379201,13792,O85,Benton Field,"Redding, CA",9101,91,United States,US,California,CA,6.0,3379201,33792,"Redding, CA",9101,91,40.0,N,34.0,27.0,40.57416667,122.0,W,24.0,27.0,-122.4075,-800.0,9/1/2009 12:00:00 AM,3/31/2014 12:00:00 AM,0,0,Redding
1379501,13795,OAJ,Albert J Ellis,"Jacksonville/Camp Lejeune, NC",3601,36,United States,US,North Carolina,NC,37.0,3379501,33795,"Jacksonville/Camp Lejeune, NC",3601,36,34.0,N,49.0,49.0,34.83027778,77.0,W,36.0,42.0,-77.61166667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Jacksonville/Camp Lejeune
1379601,13796,OAK,Metropolitan Oakland International,"Oakland, CA",9101,91,United States,US,California,CA,6.0,3245701,32457,"San Francisco, CA (Metropolitan Area)",9101,91,37.0,N,43.0,17.0,37.72138889,122.0,W,13.0,15.0,-122.22083333,-800.0,1/1/1950 12:00:00 AM,10/31/2013 12:00:00 AM,0,0,Oakland
1380501,13805,OBT,Garrett County,"Oakland, MD",3501,35,United States,US,Maryland,MD,24.0,3380501,33805,"Oakland, MD",3501,35,39.0,N,34.0,51.0,39.58083333,79.0,W,20.0,9.0,-79.33583333,-500.0,12/1/1995 12:00:00 AM,,0,1,Oakland
1380601,13806,OBU,Kobuk Airport,"Kobuk, AK",101,1,United States,US,Alaska,AK,2.0,3380601,33806,"Kobuk, AK",101,1,66.0,N,54.0,38.0,66.91055556,156.0,W,53.0,0.0,-156.88333333,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Kobuk
1380801,13808,OCE,Ocean City Municipal,"Ocean City, MD",3501,35,United States,US,Maryland,MD,24.0,3380801,33808,"Ocean City, MD",3501,35,38.0,N,18.0,38.0,38.31055556,75.0,W,7.0,26.0,-75.12388889,-500.0,1/1/1950 12:00:00 AM,,0,1,Ocean City
1380901,13809,OCF,Ocala Municipal,"Ocala, FL",3301,33,United States,US,Florida,FL,12.0,3380901,33809,"Ocala, FL",3301,33,29.0,N,10.0,32.0,29.17555556,82.0,W,13.0,37.0,-82.22694444,-500.0,1/1/1950 12:00:00 AM,10/31/2002 12:00:00 AM,0,0,Ocala
1381001,13810,OCH,A L Mangham Jr. Regional,"Nacogdoches, TX",7401,74,United States,US,Texas,TX,48.0,3381001,33810,"Nacogdoches, TX",7401,74,31.0,N,35.0,0.0,31.58333333,94.0,W,42.0,0.0,-94.7,-600.0,9/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nacogdoches
1381101,13811,OCI,Thumb Bay,"Oceanic, AK",101,1,United States,US,Alaska,AK,2.0,3381101,33811,"Oceanic, AK",101,1,60.0,N,12.0,0.0,60.2,147.0,W,49.0,0.0,-147.81666667,-900.0,1/1/1950 12:00:00 AM,,0,1,Oceanic
1381301,13813,OCN,Oceanside Municipal,"Oceanside, CA",9101,91,United States,US,California,CA,6.0,3381301,33813,"Oceanside, CA",9101,91,33.0,N,13.0,2.0,33.21722222,117.0,W,21.0,10.0,-117.35277778,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Oceanside
1381401,13814,OCW,Warren Field,"Washington, NC",3601,36,United States,US,North Carolina,NC,37.0,3381401,33814,"Washington, NC",3601,36,35.0,N,34.0,8.0,35.56888889,77.0,W,3.0,3.0,-77.05083333,-500.0,3/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Washington
1381901,13819,ODM,Oakland Airport,"Oakland, MD",3501,35,United States,US,Maryland,MD,24.0,3380501,33805,"Oakland, MD",3501,35,39.0,N,24.0,24.0,39.40666667,79.0,W,24.0,50.0,-79.41388889,-500.0,6/1/1977 12:00:00 AM,,0,1,Oakland
1382101,13821,ODW,Wes Lupian Airfield,"Oak Harbor, WA",9301,93,United States,US,Washington,WA,53.0,3382101,33821,"Oak Harbor, WA",9301,93,48.0,N,15.0,12.0,48.25333333,122.0,W,40.0,21.0,-122.6725,-800.0,1/1/1950 12:00:00 AM,8/31/2009 12:00:00 AM,0,0,Oak Harbor
1382401,13824,OFF,Offutt AFB,"Omaha, NE",6501,65,United States,US,Nebraska,NE,31.0,3331601,33316,"Omaha, NE",6501,65,41.0,N,7.0,6.0,41.11833333,95.0,W,54.0,44.0,-95.91222222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Omaha
1382501,13825,OFK,Norfolk Regional/Karl Stefan Memorial Field,"Norfolk, NE",6501,65,United States,US,Nebraska,NE,31.0,3382501,33825,"Norfolk, NE",6501,65,41.0,N,59.0,3.0,41.98416667,97.0,W,26.0,3.0,-97.43416667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Norfolk
1382602,13826,OFU,Ofu Airport,"Ofu, TT",501,5,United States,US,U.S. Pacific Trust Territories and Possessions,TT,75.0,3382602,33826,"Ofu, TT",501,5,14.0,S,11.0,12.0,-14.18666667,169.0,W,40.0,0.0,-169.66666667,-1100.0,1/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ofu
1382701,13827,OGA,Searle Field,"Ogallala, NE",6501,65,United States,US,Nebraska,NE,31.0,3382701,33827,"Ogallala, NE",6501,65,41.0,N,7.0,11.0,41.11972222,101.0,W,46.0,9.0,-101.76916667,-700.0,1/1/1978 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ogallala
1382801,13828,OGB,Orangeburg Municipal,"Orangeburg, SC",3701,37,United States,US,South Carolina,SC,45.0,3382801,33828,"Orangeburg, SC",3701,37,33.0,N,27.0,47.0,33.46305556,80.0,W,51.0,23.0,-80.85638889,-500.0,6/1/1978 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Orangeburg
1382901,13829,OGD,Ogden-Hinckley,"Ogden, UT",8701,87,United States,US,Utah,UT,49.0,3213101,32131,"Ogden, UT",8701,87,41.0,N,11.0,47.0,41.19638889,112.0,W,0.0,39.0,-112.01083333,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ogden
1383001,13830,OGG,Kahului Airport,"Kahului, HI",201,2,United States,US,Hawaii,HI,15.0,3383001,33830,"Kahului, HI",201,2,20.0,N,54.0,2.0,20.90055556,156.0,W,26.0,1.0,-156.43361111,-1000.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Kahului
1383201,13832,OGS,Ogdensburg International,"Ogdensburg, NY",2201,22,United States,US,New York,NY,36.0,3383201,33832,"Ogdensburg, NY",2201,22,44.0,N,40.0,54.0,44.68166667,75.0,W,27.0,57.0,-75.46583333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ogdensburg
1383301,13833,OH1,Fayette County,"Washington Court House, OH",4401,44,United States,US,Ohio,OH,39.0,3383301,33833,"Washington Court House, OH",4401,44,39.0,N,34.0,13.0,39.57027778,83.0,W,25.0,14.0,-83.42055556,-500.0,8/1/2003 12:00:00 AM,,0,1,Washington Court House
1383401,13834,OH2,Bellefontaine Regional,"Bellefontaine, OH",4401,44,United States,US,Ohio,OH,39.0,3383401,33834,"Bellefontaine, OH",4401,44,40.0,N,22.0,20.0,40.37222222,83.0,W,49.0,8.0,-83.81888889,-500.0,4/1/2004 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Bellefontaine
1383501,13835,OH3,Ross County,"Chillicothe, OH",4401,44,United States,US,Ohio,OH,39.0,3383501,33835,"Chillicothe, OH",4401,44,39.0,N,26.0,25.0,39.44027778,83.0,W,1.0,23.0,-83.02305556,-500.0,1/1/2005 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Chillicothe
1383601,13836,OH4,Union County,"Marysville, OH",4401,44,United States,US,Ohio,OH,39.0,3383601,33836,"Marysville, OH",4401,44,40.0,N,13.0,29.0,40.22472222,83.0,W,21.0,6.0,-83.35166667,-500.0,12/1/2004 12:00:00 AM,10/31/2018 12:00:00 AM,0,0,Marysville
1383701,13837,OH5,Cincinnati - Blue Ash,"Cincinnati, OH",4401,44,United States,US,Ohio,OH,39.0,3310501,33105,"Cincinnati, OH",4401,44,39.0,N,14.0,48.0,39.24666667,84.0,W,23.0,20.0,-84.38888889,-500.0,7/1/2005 12:00:00 AM,,0,1,Cincinnati
1383801,13838,OH6,Portage County,"Ravenna, OH",4401,44,United States,US,Ohio,OH,39.0,3383801,33838,"Ravenna, OH",4401,44,41.0,N,12.0,37.0,41.21027778,81.0,W,15.0,6.0,-81.25166667,-500.0,7/1/2006 12:00:00 AM,,0,1,Ravenna
1383901,13839,OH7,Kent State University,"Kent, OH",4401,44,United States,US,Ohio,OH,39.0,3383901,33839,"Kent, OH",4401,44,41.0,N,9.0,7.0,41.15194444,81.0,W,25.0,0.0,-81.41666667,-500.0,4/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Kent
1384101,13841,OHC,Northeast Cape AFS,"Northeast Cape, AK",101,1,United States,US,Alaska,AK,2.0,3384101,33841,"Northeast Cape, AK",101,1,63.0,N,19.0,35.0,63.32638889,168.0,W,58.0,8.0,-168.96888889,-900.0,1/1/1950 12:00:00 AM,,0,1,Northeast Cape
1384501,13845,OIC,Eaton,"Norwich, NY",2201,22,United States,US,New York,NY,36.0,3384501,33845,"Norwich, NY",2201,22,42.0,N,33.0,59.0,42.56638889,75.0,W,31.0,27.0,-75.52416667,-500.0,3/1/2003 12:00:00 AM,,0,1,Norwich
1384801,13848,OJC,Johnson County Executive,"Olathe, KS",6201,62,United States,US,Kansas,KS,20.0,3319801,33198,"Kansas City, MO",6401,64,38.0,N,50.0,51.0,38.8475,94.0,W,44.0,15.0,-94.7375,,1/1/1950 12:00:00 AM,,0,1,Olathe
1385101,13851,OKC,Will Rogers World,"Oklahoma City, OK",7301,73,United States,US,Oklahoma,OK,40.0,3385101,33851,"Oklahoma City, OK",7301,73,35.0,N,23.0,32.0,35.39222222,97.0,W,36.0,6.0,-97.60166667,-600.0,1/1/1950 12:00:00 AM,11/30/1989 12:00:00 AM,0,0,Oklahoma City
1385401,13854,OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",4201,42,United States,US,Indiana,IN,18.0,3385401,33854,"Kokomo/Logansport/Peru, IN",4201,42,40.0,N,31.0,47.0,40.52972222,86.0,W,3.0,29.0,-86.05805556,-500.0,1/1/1950 12:00:00 AM,12/31/2005 12:00:00 AM,0,0,Kokomo/Logansport/Peru
1386101,13861,OLE,Olean Municipal,"Olean, NY",2201,22,United States,US,New York,NY,36.0,3386101,33861,"Olean, NY",2201,22,42.0,N,14.0,27.0,42.24083333,78.0,W,22.0,36.0,-78.37666667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Olean
1386201,13862,OLF,Wolf Point International,"Wolf Point, MT",8401,84,United States,US,Montana,MT,30.0,3386201,33862,"Wolf Point, MT",8401,84,48.0,N,5.0,41.0,48.09472222,105.0,W,33.0,59.0,-105.56638889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Wolf Point
1386301,13863,OLH,Old Harbor Airport,"Old Harbor, AK",101,1,United States,US,Alaska,AK,2.0,3386301,33863,"Old Harbor, AK",101,1,57.0,N,12.0,22.0,57.20611111,153.0,W,17.0,58.0,-153.29944444,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Old Harbor
1386501,13865,OLM,Olympia Regional,"Olympia, WA",9301,93,United States,US,Washington,WA,53.0,3386501,33865,"Olympia, WA",9301,93,46.0,N,58.0,25.0,46.97361111,122.0,W,54.0,12.0,-122.90333333,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Olympia
1386801,13868,OLS,Nogales International,"Nogales, AZ",8101,81,United States,US,Arizona,AZ,4.0,3386801,33868,"Nogales, AZ",8101,81,31.0,N,24.0,59.0,31.41638889,110.0,W,50.0,57.0,-110.84916667,-700.0,3/1/1971 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nogales
1386901,13869,OLU,Columbus Municipal,"Columbus, NE",6501,65,United States,US,Nebraska,NE,31.0,3386901,33869,"Columbus, NE",6501,65,41.0,N,26.0,50.0,41.44722222,97.0,W,20.0,30.0,-97.34166667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Columbus
1387001,13870,OLV,Olive Branch Airport,"Olive Branch, MS",5301,53,United States,US,Mississippi,MS,28.0,3387001,33870,"Olive Branch, MS",5301,53,34.0,N,58.0,44.0,34.97888889,89.0,W,47.0,13.0,-89.78694444,-600.0,4/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Olive Branch
1387101,13871,OMA,Eppley Airfield,"Omaha, NE",6501,65,United States,US,Nebraska,NE,31.0,3331601,33316,"Omaha, NE",6501,65,41.0,N,18.0,7.0,41.30194444,95.0,W,53.0,36.0,-95.89333333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Omaha
1387301,13873,OME,Nome Airport,"Nome, AK",101,1,United States,US,Alaska,AK,2.0,3387301,33873,"Nome, AK",101,1,64.0,N,30.0,41.0,64.51138889,165.0,W,26.0,30.0,-165.44166667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nome
1387601,13876,OMK,Omak Airport,"Omak, WA",9301,93,United States,US,Washington,WA,53.0,3387601,33876,"Omak, WA",9301,93,48.0,N,28.0,0.0,48.46666667,119.0,W,31.0,15.0,-119.52083333,-800.0,12/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Omak
1388101,13881,ONA,Winona Municipal/Max Conrad Field,"Winona, MN",6301,63,United States,US,Minnesota,MN,27.0,3388101,33881,"Winona, MN",6301,63,44.0,N,4.0,36.0,44.07666667,91.0,W,42.0,22.0,-91.70611111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Winona
1388401,13884,ONH,Oneonta Municipal,"Oneonta, NY",2201,22,United States,US,New York,NY,36.0,3378301,33783,"Oneonta, NY",2201,22,42.0,N,31.0,29.0,42.52472222,75.0,W,3.0,52.0,-75.06444444,-500.0,1/1/1965 12:00:00 AM,9/30/2022 12:00:00 AM,0,0,Oneonta
1388601,13886,ONL,O'Neill Municipal,"O'Neill, NE",6501,65,United States,US,Nebraska,NE,31.0,3388601,33886,"O'Neill, NE",6501,65,42.0,N,27.0,55.0,42.46527778,98.0,W,41.0,19.0,-98.68861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,O'Neill
1388701,13887,ONM,Socorro Municipal,"Socorro, NM",8601,86,United States,US,New Mexico,NM,35.0,3388701,33887,"Socorro, NM",8601,86,34.0,N,1.0,19.0,34.02194444,106.0,W,54.0,8.0,-106.90222222,-700.0,6/1/2001 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Socorro
1388801,13888,ONN,Onion Bay Airport,"Onion Bay, AK",101,1,United States,US,Alaska,AK,2.0,3388801,33888,"Onion Bay, AK",101,1,58.0,N,4.0,5.0,58.06805556,153.0,W,15.0,14.0,-153.25388889,-900.0,3/1/1984 12:00:00 AM,,0,1,Onion Bay
1388901,13889,ONO,Ontario Municipal,"Ontario, OR",9201,92,United States,US,Oregon,OR,41.0,3388901,33889,"Ontario, OR",9201,92,44.0,N,1.0,22.0,44.02277778,117.0,W,0.0,50.0,-117.01388889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ontario
